time,R1_ch1,R1_ch2,R1_ch3,R1_ch4,R1_ch5,R2_ch1,R2_ch2,R2_ch3,R2_ch4,R2_ch5
2026-06-14T14:52:56.527559,271.597,263.381,368.944,89.854,593.7,278.79,276.042,292.562,245.985,513.76
2026-06-14T14:53:56.531436,266.117,266.117,380.228,94.841,590.762,273.297,270.555,287.046,254.152,505.065
2026-06-14T14:54:56.544989,285.338,255.188,366.127,84.891,581.958,278.79,278.79,298.087,243.268,522.469
2026-06-14T14:55:56.557430,285.338,274.34,363.313,84.891,587.826,278.79,289.803,281.54,248.704,531.19
2026-06-14T14:56:56.570815,288.094,263.381,366.127,92.345,587.826,278.79,289.803,287.046,243.268,510.86
2026-06-14T14:57:56.585244,282.585,268.856,374.582,92.345,587.826,276.042,281.54,284.292,232.426,522.469
2026-06-14T14:58:56.601091,268.856,266.117,363.313,82.419,596.638,278.79,273.297,298.087,227.022,510.86
2026-06-14T14:59:56.614307,279.834,268.856,368.944,89.854,593.7,267.815,267.815,295.324,227.022,519.564
2026-06-14T15:00:56.621340,282.585,268.856,368.944,92.345,602.519,262.342,281.54,298.087,248.704,525.374
2026-06-14T15:01:56.639096,271.597,274.34,377.404,94.841,584.892,281.54,287.046,295.324,240.553,510.86
2026-06-14T15:02:56.650054,274.34,255.188,366.127,89.854,576.096,273.297,292.562,281.54,240.553,528.281
2026-06-14T15:03:56.668522,285.338,263.381,357.69,97.344,596.638,273.297,284.292,281.54,245.985,519.564
2026-06-14T15:04:56.683744,290.851,260.648,380.228,92.345,590.762,278.79,278.79,300.853,248.704,522.469
