timestamp,sensor_group,channel,raw_adc,voltage,dose_rad,raw_timestamp
2026-06-08 08:46:02.299909,R2,4,1596,0.248717949,108.1898363,1969-12-31T19:09:18.804996
2026-06-08 08:46:02.312005,R2,5,1699,0.374481074,265.8940759,1969-12-31T19:09:18.817092
2026-06-08 08:47:01.512005,R1,1,1600,0.253601954,112.9130815,1969-12-31T19:10:18.017092
2026-06-08 08:47:01.524250,R1,2,1600,0.253601954,112.9130815,1969-12-31T19:10:18.029337
2026-06-08 08:47:01.536004,R1,3,1634,0.295115995,157.5503157,1969-12-31T19:10:18.041091
2026-06-08 08:47:01.547732,R1,4,1518,0.153479853,37.45378544,1969-12-31T19:10:18.052819
2026-06-08 08:47:01.559379,R1,5,1710,0.387912088,287.3002086,1969-12-31T19:10:18.064466
2026-06-08 08:47:02.273720,R2,1,1618,0.275579976,135.5371594,1969-12-31T19:10:18.778807
2026-06-08 08:47:02.285487,R2,2,1614,0.270695971,130.3148527,1969-12-31T19:10:18.790574
2026-06-08 08:47:02.297153,R2,3,1621,0.279242979,139.5273723,1969-12-31T19:10:18.802240
2026-06-08 08:47:02.308781,R2,4,1605,0.25970696,118.9721335,1969-12-31T19:10:18.813868
2026-06-08 08:47:02.320403,R2,5,1709,0.386691087,285.3168446,1969-12-31T19:10:18.825490
2026-06-08 08:48:01.531329,R1,1,1605,0.25970696,118.9721335,1969-12-31T19:11:18.036416
2026-06-08 08:48:01.543512,R1,2,1602,0.256043956,115.3159971,1969-12-31T19:11:18.048599
2026-06-08 08:48:01.555209,R1,3,1637,0.298778999,161.8792847,1969-12-31T19:11:18.060296
2026-06-08 08:48:01.566898,R1,4,1536,0.175457875,50.25855473,1969-12-31T19:11:18.071985
2026-06-08 08:48:01.578576,R1,5,1710,0.387912088,287.3002086,1969-12-31T19:11:18.083663
2026-06-08 08:48:02.293015,R2,1,1616,0.273137973,132.9120297,1969-12-31T19:11:18.798102
2026-06-08 08:48:02.304887,R2,2,1621,0.279242979,139.5273723,1969-12-31T19:11:18.809974
2026-06-08 08:48:02.316573,R2,3,1627,0.286568987,147.6974657,1969-12-31T19:11:18.821660
2026-06-08 08:48:02.328316,R2,4,1607,0.262148962,121.4441417,1969-12-31T19:11:18.833403
2026-06-08 08:48:02.339985,R2,5,1700,0.375702076,267.8028068,1969-12-31T19:11:18.845072
2026-06-08 08:49:01.544133,R1,1,1603,0.257264957,116.527801,1969-12-31T19:12:18.049220
2026-06-08 08:49:01.556216,R1,2,1593,0.245054945,104.7194571,1969-12-31T19:12:18.061303
2026-06-08 08:49:01.567904,R1,3,1630,0.29023199,151.8776698,1969-12-31T19:12:18.072991
2026-06-08 08:49:01.579561,R1,4,1529,0.166910867,45.0352866,1969-12-31T19:12:18.084648
2026-06-08 08:49:01.591218,R1,5,1709,0.386691087,285.3168446,1969-12-31T19:12:18.096305
2026-06-08 08:49:02.305640,R2,1,1619,0.276800977,136.8602218,1969-12-31T19:12:18.810727
2026-06-08 08:49:02.317481,R2,2,1617,0.274358974,134.2210974,1969-12-31T19:12:18.822568
2026-06-08 08:49:02.329166,R2,3,1623,0.281684982,142.2225977,1969-12-31T19:12:18.834253
2026-06-08 08:49:02.340826,R2,4,1605,0.25970696,118.9721335,1969-12-31T19:12:18.845913
2026-06-08 08:49:02.352485,R2,5,1702,0.378144078,271.6425993,1969-12-31T19:12:18.857572
2026-06-08 08:50:01.559297,R1,1,1599,0.252380952,111.7219568,1969-12-31T19:13:18.064384
2026-06-08 08:50:01.571473,R1,2,1601,0.254822955,114.1110928,1969-12-31T19:13:18.076560
2026-06-08 08:50:01.583209,R1,3,1633,0.293894994,156.1215252,1969-12-31T19:13:18.088296
2026-06-08 08:50:01.594907,R1,4,1529,0.166910867,45.0352866,1969-12-31T19:13:18.099994
2026-06-08 08:50:01.606592,R1,5,1711,0.389133089,289.2910618,1969-12-31T19:13:18.111679
2026-06-08 08:50:02.320935,R2,1,1614,0.270695971,130.3148527,1969-12-31T19:13:18.826022
2026-06-08 08:50:02.333163,R2,2,1616,0.273137973,132.9120297,1969-12-31T19:13:18.838250
2026-06-08 08:50:02.345167,R2,3,1622,0.28046398,140.8714726,1969-12-31T19:13:18.850254
2026-06-08 08:50:02.357231,R2,4,1604,0.258485958,117.746511,1969-12-31T19:13:18.862318
2026-06-08 08:50:02.369160,R2,5,1705,0.381807082,277.4581865,1969-12-31T19:13:18.874247
2026-06-08 08:51:01.569002,R1,1,1599,0.252380952,111.7219568,1969-12-31T19:14:18.074089
